[00:48:29] KOD: 6736 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:03] KOD: 7951 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:05] KOD: 6491 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:06] KOD: 9951 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:08] KOD: 1323 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:09] KOD: 5893 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:11] KOD: 2591 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:12] KOD: 4561 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:14] KOD: 3218 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:15] KOD: 1391 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:17] KOD: 9102 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:18] KOD: 4104 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:20] KOD: 2245 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:22] KOD: 1561 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:23] KOD: 5397 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:25] KOD: 5017 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:26] KOD: 6396 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:28] KOD: 9650 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:29] KOD: 5927 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:31] KOD: 8484 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:32] KOD: 9265 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:34] KOD: 2704 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:35] KOD: 5875 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:37] KOD: 7633 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:38] KOD: 7803 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:40] KOD: 8901 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:41] KOD: 9935 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:43] KOD: 1465 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:44] KOD: 1348 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:46] KOD: 3753 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:47] KOD: 7719 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:49] KOD: 5307 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:50] KOD: 6244 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:52] KOD: 9198 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:53] KOD: 8049 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:37:55] KOD: 4550 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:37:56] KOD: 2526 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:58] KOD: 7835 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:59] KOD: 7555 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:01] KOD: 3596 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:02] KOD: 5674 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:04] KOD: 9424 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:05] KOD: 4105 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:38:07] KOD: 2785 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:08] KOD: 5376 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:10] KOD: 6533 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:11] KOD: 7470 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:13] KOD: 8919 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:14] KOD: 8156 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:16] KOD: 4555 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:17] KOD: 8102 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:19] KOD: 3574 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:20] KOD: 9920 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:22] KOD: 1899 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:38:23] KOD: 6627 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:25] KOD: 3054 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:26] KOD: 1900 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:28] KOD: 5773 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:29] KOD: 2029 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:31] KOD: 6555 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:32] KOD: 5639 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:34] KOD: 5089 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:35] KOD: 3838 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:37] KOD: 1907 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:38] KOD: 7263 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:40] KOD: 3122 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:38:41] KOD: 7303 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:43] KOD: 4363 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:44] KOD: 7482 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:46] KOD: 9919 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:47] KOD: 5047 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:49] KOD: 3251 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:38:50] KOD: 8119 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:52] KOD: 6323 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:53] KOD: 2816 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:38:55] KOD: 6881 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:38:56] KOD: 4815 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:38:58] KOD: 9261 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:38:59] KOD: 4313 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:39:01] KOD: 2442 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:02] KOD: 8274 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:04] KOD: 4435 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:05] KOD: 4526 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:07] KOD: 9366 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:08] KOD: 9348 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:10] KOD: 9189 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:11] KOD: 5883 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:13] KOD: 8098 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:14] KOD: 5461 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:39:16] KOD: 7901 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:39:17] KOD: 2786 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:19] KOD: 7644 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:20] KOD: 4672 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:22] KOD: 8502 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:23] KOD: 4993 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:25] KOD: 7107 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:39:26] KOD: 4168 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:28] KOD: 2191 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:29] KOD: 8781 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:31] KOD: 1464 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:32] KOD: 8444 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:34] KOD: 5572 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:35] KOD: 3377 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:37] KOD: 2027 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:38] KOD: 6459 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:39:40] KOD: 8904 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:41] KOD: 6301 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:43] KOD: 5493 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:44] KOD: 7669 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:46] KOD: 6847 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:48] KOD: 8959 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:49] KOD: 2351 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:51] KOD: 4373 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:52] KOD: 5178 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:39:54] KOD: 4870 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:39:55] KOD: 2586 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:39:57] KOD: 7073 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:39:58] KOD: 8487 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:00] KOD: 1967 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:01] KOD: 6658 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:03] KOD: 7760 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:04] KOD: 4400 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:06] KOD: 9780 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:07] KOD: 6009 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:09] KOD: 4388 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:10] KOD: 6752 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:12] KOD: 3872 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:13] KOD: 1067 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:15] KOD: 2289 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:16] KOD: 4440 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:18] KOD: 3997 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:19] KOD: 5173 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:21] KOD: 5614 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:22] KOD: 4781 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:24] KOD: 4628 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:25] KOD: 3312 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:27] KOD: 7293 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:28] KOD: 8107 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:30] KOD: 7979 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:31] KOD: 4164 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:33] KOD: 2325 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:34] KOD: 1998 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:36] KOD: 6697 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:37] KOD: 4582 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:39] KOD: 6262 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:40] KOD: 7812 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:42] KOD: 2346 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:40:43] KOD: 2574 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:45] KOD: 1027 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:40:46] KOD: 2828 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:48] KOD: 6830 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:49] KOD: 2533 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:51] KOD: 2317 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:40:52] KOD: 2818 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:54] KOD: 6505 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:55] KOD: 2684 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:57] KOD: 6186 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:40:58] KOD: 5775 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:41:00] KOD: 6041 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:41:01] KOD: 2149 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:41:03] KOD: 3623 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:41:04] KOD: 7950 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:41:06] KOD: 2242 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:41:07] KOD: 7131 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:41:09] KOD: 8038 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:41:10] KOD: 7398 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:41:12] KOD: 8372 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:41:13] KOD: 7656 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:41:15] KOD: 5741 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:41:16] KOD: 4803 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:41:18] KOD: 9951 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:41:19] KOD: 7444 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:41:21] KOD: 7126 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
